"Tair","FanMode","Velocity","Humidity","SET*","X2","X3","X5","X6","X7","X9","X12","X13","X14","X16","X17","X18","X19","X20","X23","X24","X25","X26"
29,2,0.58,50,25.4590619426175,0.259567799279482,0.684452180021497,0.405559423308549,0.0356316360667821,0.744741531388223,0.165722479664111,0.0959075161466868,0.214327004360611,0.62026080486602,0.0912541844087589,0.0960093665306128,0.619160126654606,0,0.373926286247336,0.701471080071788,0.204222951069382,0.595104733314419,0.634919044915415
29,3,0.94,50,24.6257586663505,0.698509321879054,0.840320618673353,0.617507985487372,0.238429779679249,0.873854925536798,0.371471535679787,0.487015668987522,0.321024113332892,0.81740696636308,0.364425003804355,0.176806319663913,0.78589983935152,0.0902934154612824,0.399589987253292,0.857982908770761,0.422836691526015,0.723880800213606,0.852286233225584
29,4,1.37,50,24.0539153818027,0.73034543831739,0.997961675932771,0.70007531243149,0.144576867579044,1,0.477667098190401,0.522654431990002,0.525357883523224,0.879717330513665,0.33288427223264,0.384794186439027,0.841018746917336,0,0.518602926398598,0.903664689729514,0.33055813770106,0.897129228908842,0.906912679364342
29,5,1.87,50,23.6275743798624,0.773361624803878,0.915249302789573,0.560265070970684,0.135254408355719,0.928044128091011,0.375148697045213,0.56664701486369,0.505833768683792,0.725931646671045,0.372282083681367,0.381907577790329,0.690980655927766,0,0.426003802849877,0.745520169715441,0.315865140151091,0.834742625050394,0.738732665020049
29.5,0,0.07,50,28.1836337037002,0,0.0944724916874849,0.135873151867232,0,0.100508244485378,0.0345527384665554,0,0.0648764788055847,0.252233203615636,0,0.0405571774118888,0.379533075964916,0,0.190897187820096,0.45851498356903,0.0785391912129691,0.160329545039714,0.148985363072027
29.5,1,0.29,50,27.4023395169864,0.0914584121633319,0.160932027671202,0.269817809293481,0.10959850727918,0.182515265918363,0.129023042524675,0.0689569985617319,0.0674131561395851,0.426048003252608,0.099923125111514,0.026098174315986,0.527241408760029,0.0577252193524084,0.227296945254864,0.612978128148415,0.216716719926429,0.230994581301361,0.332196509780182
29.5,2,0.58,50,25.9629910887695,0.185364660199749,0.442471804914351,0.364640489698247,0.0759196184186666,0.507775054072525,0.144509844985356,0.0731379879391687,0.0678476728940697,0.575489602297681,0.103115908433903,0,0.600451584245502,0,0.248827568189795,0.686561710533824,0.230047863996174,0.4018842526554,0.56174501380071
29.5,3,0.94,50,25.1255016374369,0.525047825395631,0.837841943417852,0.462431553558441,0.207634013240011,0.888404693884743,0.215340859369399,0.333117585321284,0.329698941075176,0.674162996493202,0.28792451584527,0.198022953409475,0.658529246065691,0.0807624998656821,0.463782386440452,0.737298481882521,0.384077679117037,0.728825713970572,0.701531679541809
29.5,4,1.37,50,24.553222841108,0.72997441448011,0.808064406828029,0.642009137113826,0.250905603423197,0.839295335753564,0.397526800491787,0.517985856904302,0.291532038547457,0.839597984432965,0.384321779558424,0.146580242341437,0.806480099920239,0.0998721404208227,0.36042486290167,0.877465924998293,0.436003505675962,0.69245506233297,0.874405644840749
29.5,5,1.87,50,24.1283562772269,0.672204179732321,0.809907014406755,0.594323170229399,0.0993239572793766,0.829874580910229,0.367266623553317,0.463609224534646,0.328336805705891,0.776724747359708,0.279144697873334,0.18603337230295,0.738212399216968,0,0.333718534615744,0.802184709147113,0.285635177843149,0.706079125029881,0.805773495531593
30,0,0.07,50,28.7112618173101,0.0113207723059319,0,0.134581257352584,0.0353204361508343,0,0.0552503436612298,0.00718761427680588,0,0.226152196004154,0.0210160285664115,0,0.361875276936557,0.00562691840993853,0.0800991600944941,0.434367309886154,0.105312411056766,0.041109505563449,0.129401734189546
30,1,0.29,50,27.922157099547,0.0952536254310951,0.138345364763563,0.163122674918021,0.120148178513499,0.148017294850003,0.0494435201111686,0.0836510271984268,0.0934698623894457,0.292664727119661,0.106879446251999,0.0643238736041078,0.413009248953939,0.078508553337366,0.23120117574102,0.494685045339844,0.211364647076842,0.208733900104448,0.189583632384303
30,2,0.58,50,26.4704355668459,0.122801868760879,0.344615389533501,0.210421916101546,0.0868527960407789,0.399612962818593,0.0167149306857941,0.0550249274451617,0.0857340127088469,0.407929561827032,0.0948368702141819,0.012585827161497,0.461413162826408,0.0106414801275009,0.270229804333278,0.549318052396722,0.224627538521784,0.359323163384994,0.36077937097196
30,3,0.94,50,25.6290435784136,0.27981901978801,0.702031980990401,0.479894595507517,0.0988951321149744,0.76563530924165,0.245700313297302,0.133256783809518,0.259860679793982,0.694419450632229,0.143778104469928,0.149116253578597,0.701663437306444,0,0.428899644579288,0.785471664189693,0.262896926557596,0.627069192240842,0.700523228787805
30,4,1.37,50,25.056468894298,0.563499818000461,0.86105288367731,0.430129542212262,0.225931835091177,0.909288638277282,0.182264385814563,0.367073247022468,0.348084265603565,0.64071866764471,0.311926801027809,0.214030738079779,0.622435413451608,0.0960841007420831,0.475714802614511,0.700376147068034,0.403774257635131,0.749485605388777,0.669968458714015
30,5,1.87,50,24.6329447488381,0.606866907191114,0.757088915525678,0.44834382234772,0.148706085183931,0.790856051816647,0.202174307255604,0.395449526618791,0.237575202642952,0.648464994562233,0.273975874674994,0.0934474443202805,0.617127725080096,0.000861561818415209,0.317078543116406,0.689317828620434,0.333037485566576,0.640589630293433,0.683335821779489
